reg,zona,pacto,partido,cupo,orden,nombre,nombre_full,edad,sexo,profesion,web,x,facebook,instagram,tiktok,texto,cargos,elecciones,tag,foto,id_foto,patrimonio
RM,6008,C,IND,PC,62,Gustavo Gatica,Gustavo Adolfo Gatica Villarroel,27,H,Psicólogo,,,gustavogaticavillarroel,gustavogaticav,,Psicólogo de la U. Academia de Humanismo Cristiano. Ha trabajado en la Defensoría Penal de Estación Central.,x,x,N,Y,5278,1505044
RM,6008,C,PC,PC,63,Marcos Barraza,Marcos Barraza Gómez,52,H,Psicólogo,,MarcosBarrazaG,MarcosBarrazaGomez,marcosbarrazag,,Ex ministro de Desarrollo Social con Bachelet y subsecretario de Previsión Social. Fue director de ICAL y presidente la Feusach. Participó de la Convención Constitucional. Psicólogo de la U. de Santiago.,2021-2022;V;13|2015-2018;M;Desarrollo Social|2014-2015;B;Previsión Social,2021;V;13;G;PC;11260;4.87,P,Y,5279,1506275
RM,6008,C,DC,DC,64,Claudia Atenas,Claudia Andrea Atenas Soza,52,M,Profesora de Educación Básica y Administradora Pública,,,claudia.a.soza.5,atenas_claus,,Ex candidata a core por Chacabuco. Ha sido funcionaria del Ministerio de Educación.,x,2024;R;Chacabuco;X;DC;8108;5.95,P,Y,5280,1504517
RM,6008,C,IND,DC,65,Juan Carlos Valdivia,Juan Carlos Valdivia Lena,59,H,Periodista,,,,pollolibre66,,"Animador televisivo en diversos espacios y productor audiovisual. Periodista, posee estudios de Derecho.",x,x,N,Y,5281,1504149
RM,6008,C,FA,FA,66,Tatiana Urrutia,Tatiana Karina Urrutia Herrera,43,M,Comunicadora,,,tatiurrutiah,tatiurru,,Participó como integrante de la Convención Constitucional. Activista territorial y feminista. Cursó estudios de Periodismo y Administración Pública.,2021-2022;V;8,2021;V;8;G;RD;4397;0.97,P,Y,5282,1506297
RM,6008,C,FA,FA,67,Claudia Mix,Claudia Nathalie Mix Jiménez,56,M,Egresada de Trabajo Social,,,DiputadaMix,diputadamix,,"Diputada por el Distrito 8 de la RM, fue vicepresidenta de la Cámara. Egresada de Trabajo Social de la U. Academia de Humanismos Cristiano. Ha trabajado en ministerios y municipalidades.",2018-2025;D;8,2021;D;8;G;COM;24375;5.18|2017;D;8;G;POD;20958;4.94|2016;A;Maipú;X;IND;11004;11.30|2013;D;20;X;PH;9612;3.92|2012;A;Maipú;X;MAS;10977;9.62,R,Y,5283,1505536
RM,6008,D,IND,PH,68,Elisa Rojas,Elisa Andrea Rojas Herrera,40,M,Profesora de Danza,,,profile.php?id=61578242325157,aloelisa2025,,"Vocera del movimiento ciudadano Salvemos Chile. Es Profesora de Danza de la U. Academia de Humanismo Cristiano, ha trabajado en escuelas y centros comunitarios.",x,x,N,Y,5284,1505635
RM,6008,D,PH,PH,69,María Teresa Álvarez,María Teresa Álvarez Aguilar,60,M,Profesora de Educación Básica,,,mariateresamaipu,mariateresaanimalistahumanista,,"Ha sido candidata a diputada en tres ocasiones y a concejala por Maipú. Profesora de la U. de Playa Ancha, magíster en Gestión y Evaluación Educacional. Ha trabajado como psicopedagoga. Es coordinadora nacional en el PH.",x,2024;C;Maipú;X;PH;2281;0.84|2021;D;8;X;IND;1388;0.30|2021;C;Maipú;X;IND;2645;1.44|2020;Z;Maipú;X;IND;1648;34.89|2017;D;8;X;IND;5919;1.40|2016;C;Maipú;X;IND;803;0.89|2013;D;20;X;IND;7531;3.07,O,Y,5285,1506661
RM,6008,D,IND,PH,70,Máximo Quitral,Máximo Quitral Rojas,50,H,Profesor de Historia y Geografía,,MaxQuitral,maximo.q.rojas,maximo_quitral,,"Ex candidato a alcalde de Maipú. Historiador de la U. de Santiago, doctor en Ciencia Política. Es académico universitario e investigador.",x,2024;A;Maipú;X;IND;8695;2.67,P,Y,5286,1505398
RM,6008,D,IND,PH,71,Rossana Tarsetti,Rossana del Pilar Tarsetti Guajardo,57,M,,,,,rossana_tarsetti.g,,Ex candidata a core por la zona Cordillera. Se ha desempeñado como ejecutiva de ventas.,x,2024;R;Cordillera;X;IND;7676;2.55,P,Y,5287,1506012
RM,6008,D,IND,PH,72,Pablo Morales,Pablo Andrés Morales Montoya,43,H,Geógrafo,,,beniwalid.heroica,beniwalid.heroica,,,x,x,N,Y,5288,1505109
RM,6008,D,IND,PH,73,Yessenia Crisóstomo,Yessenia Lía Crisóstomo Valenzuela,35,M,,,,,yesseniacrisostomovalenzuela,,Ha sido candidata a concejala por Quinta Normal y consejera regional.,x,2024;C;Quinta Normal;X;IND;436;0.70|2021;R;Santiago II;X;FRVS;5064;1.61|2021;C;Quinta Normal;X;FRVS;261;0.65,P,Y,5289,1266926
RM,6008,D,IND,PH,74,Richard Tapia,Richard Fernando Tapia Fuentes,61,H,Técnico en Administracion de Empresas Mención Marketing,,,,fuentesrichardtapia,,Ex candidato a consejero regional por Santiago I.,x,2024;R;Santiago I;X;IND;10642;2.72,P,Y,5290,1504586
RM,6008,D,IND,PH,75,Amauri Quilaleo,Amauri Alen Quilaleo Valencia,36,H,Cientista Político,,,amauri.quilaleo,amauri.diputado,,"Emprendedor, es cientista político.",x,x,N,Y,5291,1505599
RM,6008,F,PTR,PTR,76,Francisco Flores,Francisco Vladimir Flores Cobo,34,H,Egresado de Derecho,,,francisco.flores.92167,franciscoflorescobo,,"Ex dirigente estudiantil, editor de La Izquierda Diario. Fue candidato a la Convención Constitucional. Egresado de Derecho de la U. de Chile.",x,2021;V;8;X;PTR;658;0.15,P,Y,5292,1506347
RM,6008,I,PDG,PDG,77,Cristián Contreras,Cristián Alejandro Contreras Radovic,55,H,Periodista,cristiancontrerasradovic.cl,,cristian.contrerasradovic,ccradovic,,"Periodista de la U. Gabriela Mistral, doctorado en Filosofía de la Ciencia. Ha sido conferencista e investigador. Fundador de Akademia. Ex candidato a senador.",x,2021;S;Metropolitana;X;CU;71062;2.68,O,Y,5293,1505293
RM,6008,I,PDG,PDG,78,Leyla Jara,Leyla Massiel Jara López,48,M,,,,leyla.massiel.jara.lopez,leylajara04,,Fue candidata a diputada en 2021 y a core por Chacabuco.,x,2024;R;Chacabuco;X;PDG;4706;3.45|2021;D;8;X;PDG;3133;0.67,O,Y,5294,1506055
RM,6008,I,PDG,PDG,79,Richard Matta,Richard Eduardo Matta Parra,44,H,Enfermero,,,Richard.Matta.p,richard_matta_,richard_matta,Ha sido dirigente del Movimiento Unido de la Ciudadanía. Enfermero de la U. del Mar.,x,x,N,Y,5295,1505984
RM,6008,I,PDG,PDG,80,Lucy Muñoz,Lucy del Carmen Muñoz Marticorena,52,M,Técnica en Programación Computacional,,,profile.php?id=100072016097740,lucymunozmarticorenadistrito8,,Fue candidata a diputada en 2021. Ha trabajado como consultora de Recursos Humanos.,x,2021;D;8;X;PDG;4661;0.99,O,Y,5296,1506602
RM,6008,I,PDG,PDG,81,Sandra Vergara,Sandra Luz Vergara Castro,49,M,,,,,,,,x,x,N,Y,5297,1506154
RM,6008,I,PDG,PDG,82,Félix Molina,Félix Enrique Molina Riquelme,42,H,Ingeniero Comercial,,,,felix.molina.riquelme,,,x,x,N,Y,5298,1506069
RM,6008,I,PDG,PDG,83,Patricia Alarcón,Jacqueline Patricia Alarcón Bórquez,53,M,Asistente Judicial,,,pattytaa.colina,pattyta_47,,"Ex candidata a consejera regional por Chacabuco. Comunicadora, fundadora de Radio Mágica Virtual.",x,2024;R;Chacabuco;X;PDG;2516;1.85,P,Y,5299,1505905
RM,6008,I,PDG,PDG,84,Andrés Henriquez,Andrés Guillermo Henríquez Riquelme,44,H,Profesor de Educación Física,,,profile.php?id=100086227190374,andreshenriquez.cl,andreshenriquez.cl,Ex comisario de la PDI. Profesor y comunicador. Es analista criminal.,x,x,N,Y,5300,1505991
RM,6008,J,DEM,DEM,85,Jorge Galdames,Jorge Ignacio Galdames Horóstica,35,H,Administrador Público,,,profile.php?id=61561812252035,jorgeignacio_galdames,jorgegaldames2024,Ex candidato a Core por Santiago I. Administrador Público de la U. de Santiago. Fue director de la ONG Focus y ha trabajado como analista de RR.HH.,x,2024;R;Santiago I;X;DEM;9102;2.33,P,Y,5301,1504786
RM,6008,J,DEM,DEM,86,Gonzalo Egas,Gonzalo Egas Pourailly,50,H,Presentador de TV,,,gonzalo.egas.3,gonzaloegas,,Presentador y productor televisivo. Artista marcial. Fue candidato a concejal en Providencia.,x,2012;C;Providencia;X;PRO;989;1.58,P,Y,5302,1505461
RM,6008,J,DEM,DEM,87,Elizabeth Carrasco,Elizabeth del Carmen Carrasco Urrutia,47,M,Trabajadora Social,,,profile.php?id=61581050156477,elizabethcarrascodistrito8,,"Trabajadora Social de la U. de Chile, se ha desempeñado en el área de la salud mental. Ex candidata a concejala en San Ramón y La Cisterna.",x,2024;C;San Ramón;X;DEM;854;1.77|2016;C;La Cisterna;X;DC;540;2.71,P,Y,5303,1280748
RM,6008,J,RN,RN,88,Rosa Oyarce,Rosa Ester Oyarce Suazo,68,M,Tecnológa Médica,,,RosaOyarceSuazo,rosa.oyarce,,"Ex seremi de Salud en la RM en dos etapas. Tecnológa Médica de la U. de Chile, magíster en Políticas Públicas. Ha sido académica universitaria y presidenta del Colegio de Tecnológos Médicos de Chile.",2018-2020;E;Salud-RM|2010-2013;E;Salud-RM,2017;D;10;X;RN;6084;1.39|2013;S;Biobío Cordillera;X;RN;35380;11.00|2009;D;30;X;RN;12329;8.10|2005;D;30;X;RN;7770;5.13,O,Y,5304,1505160
RM,6008,J,RN,RN,89,César Vega,César Vega Lazo,46,H,,,,cesar.vega.lazo,cesarvegacl,,"Emprendedor, ex candidato a alcalde en Quilicura.",x,2024;A;Quilicura;X;IND;17416;14.77|2021;R;Santiago I;X;IND;7261;2.87|2021;A;Quilicura;X;IND;4222;6.52,P,Y,5305,1504201
RM,6008,J,RN,RN,90,Nataly Ortúzar,Nataly Francisca Ortúzar Méndez,37,M,Técnica en Asistente Social,,,,,,Se ha desempeñado como asistente social en la Municipalidad de Cerro Navia.,x,x,N,Y,5306,1504873
RM,6008,J,IND,UDI,91,Sebastián Keitel,Sebastián Keitel Rondón,28,H,Ingeniero Comercial,,,tatankeitelconcejal,tatankeitel,,Ex concejal por Colina. Ingeniero Comercial de la U. de Los Andes y máster en Marketing y Consultoría Política.,2021-2024;C;Colina,2021;C;Colina;G;EVO;2228;5.58,P,Y,5307,1504150
RM,6008,J,UDI,UDI,92,Beatriz Lagos,Beatriz del Carmen Lagos Campos,65,M,,,,,,,Ex concejala de Estación Central por más de 20 años.,2000-2021;C;Estación Central,2024;R;Santiago III;X;UDI;15787;4.20|2016;C;Estación Central;X;UDI;977;3.20|2012;C;Estación Central;G;UDI;2673;6.12|2008;C;Estación Central;G;UDI;2044;3.64|2004;C;Estación Central;G;UDI;4095;6.82|2000;M;Estación Central;G;UDI;479;0.69,P,Y,5308,1504480
RM,6008,J,UDI,UDI,93,Mario Olavarría,Mario Olavarría Rodríguez,62,H,Abogado,,,mario.olavarria.397,olavarria.diputado,,"Ex alcalde de Colina, fue concejal en Providencia. Ejerció como presidente de la Asoc. Chilena de Municipalidades. Abogado de la U. Católica, magíster en Gerencia Pública.",2021-2022;L;Chacabuco|2000-2021;A;Colina|1996-2000;C;Providencia,2024;A;Lampa;X;IND;14041;23.33|2016;A;Colina;G;UDI;14905;66.08|2012;A;Colina;G;UDI;15475;57.29|2008;A;Colina;G;UDI;16293;57.47|2004;A;Colina;G;UDI;14912;55.60|2000;M;Colina;G;UDI;11229;44.08|1996;M;Providencia;G;IND;212;0.30,P,Y,5309,1505700
RM,6008,K,REP,REP,94,Agustín Romero,Agustín Matías Romero Leiva,50,H,Abogado,,,agustin.romero.9237,agustinromerodiputado,,"Actual diputado por el Distrito 8 de la RM. Abogado de la U. Gabriela Mistral, postgrado en Derecho del Medio Ambiente y Mercado. Trabajó en el sector privado en empresas de la construcción y de la salud. Fue director jurídico de la Municipalidad de Santiago.",2022-2025;D;8,2021;D;8;G;REP;17173;3.65,R,Y,5310,1504927
RM,6008,K,IND,REP,95,Enrique Bassaletti,Enrique Alejandro Bassaletti Riess,57,H,General (r) de Carabineros,,,,ebassaletti,grl.bassaletti,"General (r) de Carabineros, fue Jefe de Zona Santiago Este. Ejerció como director de seguridad en la Municipalidad de La Reina. Ex candidato a alcalde en Maipú.",x,2024;A;Maipú;X;IND;56157;17.27,P,Y,5311,1504787
RM,6008,K,REP,REP,96,Catherine Cebulj,Catherine Eugenia Cebulj Navarrete,47,M,Actriz y Locutora,,,catherine.cebulj.diputada,cebuljdiputada,cathecebulj,"Estudió Artes Escénicas en Instituto Procom y Comunicación Audiovisual en Duoc, además de Locución y Animación en la Escuela de Locutores. Ha sido candidata a diputada y concejala por Recoleta.",x,2024;C;Recoleta;X;REP;971;1.21|2021;D;12;X;IND;893;0.23,O,Y,5312,1505097
RM,6008,K,PSC,PSC,97,Enrique Muñoz,Nehel Enrique Muñoz Lagos,41,H,Ingeniero en Logística y Transporte,,,Nehelenriquemunoz,enriquemunozlagos,,"Ex carabinero, fue candidato a alcalde en Cerrillos. Trabajó como asesor en la Municipalidad de Cerrillos. Ingeniero en Logística y Transporte de la U. San Sebastián.",x,2024;A;Cerrillos;X;IND;1709;3.50,P,Y,5313,1505113
RM,6008,K,PSC,PSC,98,Felipe Corvalán,Felipe Andrés Corvalán Destefani,38,H,Kinesiólogo,,,Felipe-Andrés-Corvalán-Destéfani-100071314644253,felipe.corvalan.d,,"Kinesiólogo de la U. de las Américas, magíster en Dirección y Gestión Estratégica de la Salud. Ha sido dirigente sindical y federativo.",x,2021;D;14;X;IND;4372;1.34,O,Y,5314,1504743
RM,6008,K,PNL,PNL,99,Ítalo Omegna,Ítalo Andre Hernán Omegna Vergara,31,H,,,italo_omegna,italo.omegna,italo.omegna,italo.omegna,Director ejecutivo de la Fundación Novum y director de contenidos en Desarrollemos Chile.,x,x,N,Y,5315,1504617
RM,6008,K,IND,PNL,100,Anita Escobar,Anita Dolores Patricia Escobar Gattas,60,M,,,,,anitaescobargattas,,,x,x,N,Y,5316,1505548
RM,6008,K,PNL,PNL,101,Juan Carlos Gómez,Juan Carlos Gómez Escobar,61,H,Analista Político, ,jcgomezoficial,profile.php?id=100071970855876,patriotafurioso,,"Creador del programa de YouTube ""Patriotas Furiosos"", es también uno de los fundadores del PNL. Analsta político y asesor comunicacional. Posee estudios de Derecho en la U. Bernardo O'Higgins.",x,2021;D;8;X;IND;4774;1.02,O,Y,5317,1504506
RM,6008,K,PNL,PNL,102,Pier Karlezi,Pier Giuseppe Karlezi Hazleby,48,H,Administrador Público y Egresado de Derecho,,pier_karlezi,,pierkarlezi,,"Comunicador a través de plataformas digitales, también ha sido panelista televisivo. Ha sido voluntario de bomberos. Egresado de Derecho de la U. Gabriela Mistral.",x,2021;R;Santiago IV;X;UDI;4556;0.88,P,Y,5318,1504512
RM,6009,B,AH,AH,51,Alejandra Pérez,Alejandra Pía Pérez Espina,48,M,,,,,alejandra.perez.espina,,Fue integrante de la Convención Constitucional. Activista por la salud y feminismo.,2021-2022;V;9,2021;V;9;G;IND;18019;5.68,P,Y,5319,1505159
RM,6009,B,IND,AH,52,Ariel Mateluna,Ariel Jesús Mateluna Mateluna,36,H,Actor,,,ariel.mateluna.3,arielmateluna,,"Actor en cine, televisión y teatro, ganador del Premio Altazor como mejor actor en 2005.",x,x,N,Y,5320,1505119
RM,6009,B,AH,AH,53,Waleska Ubierna,Waleska Andrea Ubierna Navarro,50,M,Enfermera,,,waleska.ubierna,waleska.ubierna.n,,Enfermera de la U. de Los Andes. Ha sido dirigenta sindical y docente.,x,x,N,Y,5321,1505965
RM,6009,B,IND,AH,54,José Luis Villagrán,José Luis Villagrán Barahona,42,H,Psicopedagogo,,,,villagran_diputado,,"Psicopedagogo del IP Los Leones, magíster en Análisis de Políticas Educativas y máster en Intervención Social. Ha trabajado en el Servicio Nacional de Protección Especializada.",x,x,N,Y,5322,1504495
RM,6009,B,FRVS,FRVS,55,Paola Cádiz,Paola Cádiz Núñez,44,M,Ingeniera en Administración y Estudiante de Derecho,,,,paolacadizdiputada,,"Ex candidata a concejala en dos ocasiones. Ingeniera en Administración en DUOC, estudia Derecho en la U. Mayor. Se desempeña en un estudio jurídico.",x,2024;C;Cerro Navia;X;FRVS;331;0.48|2021;C;Cerro Navia;X;IND;367;0.87,P,Y,5323,1506695
RM,6009,B,IND,FRVS,56,Evelyn Farías,Evelyn Farías Ailio,48,M,Emprendedora,,,evelyn.fariasconcejal,,,Dirigente social. Ha integrado movimiento para obtener viviendas en mega proyecto ex Viñitas. Dirigenta Cesfam Cerro Navia.,x,2024;R;Santiago II;X;IND;11455;2.35|2021;D;9;X;PRO;1903;0.57|2021;C;Cerro Navia;X;PRO;314;0.74|2016;C;Cerro Navia;X;PRO;193;0.59|2013;R;Santiago II;X;PRO;5404;1.69|2012;C;Cerro Navia;X;PRO;449;1.05,O,Y,5324,1506169
RM,6009,B,IND,FRVS,57,José Sepúlveda,José Onorindo Sepúlveda Zelada,61,H,Encargado de Convivencia Escolar,,,jose.zelada1,candidato.josesepulveda,,Ex candidato a alcalde por Cerro Navia. Ha sido inspector en Corporación de Desarollo Social Cerro Navia.,x,2024;A;Cerro Navia;X;IND;4056;4.89|2012;C;Cerro Navia;X;PS;575;1.35|2004;C;Cerro Navia;X;IND;484;0.85,P,Y,5325,1504518
RM,6009,C,FA,FA,58,Andrés Giordano,Andrés Giordano Salazar,38,H,Músico,,,andres.giordano.s,giordanodiputado,,"Actual diputado por el Distrito 9 de la RM. Ha sido dirigente sindical, posee estudios de arte en la U. de Chile.",2022-2025;D;9,2021;D;9;G;IND;2858;0.86|2021;V;8;X;IND;3356;0.74,R,Y,5326,1505246
RM,6009,C,FA,FA,59,Leonardo Jofré,Leonardo Jofré Ríos,35,H,Abogado,,,LeonardoJofreR,leojofrerios,,"Ex core de Santiago en un período. Es abogado de la U. de Chile, magíster en Derecho. Activista LGBT+.",2022-2024;R;Santiago I,2024;R;Santiago I;X;FA;18902;4.84|2021;R;Santiago I;G;CS;17970;7.11,P,Y,5327,1506314
RM,6009,C,PC,PC,60,Boris Barrera,Boris Anthony Barrera Moreno,55,H,Ingeniero en Ejecución Industrial,,,borisbarreradiputado,diputadoborisbarrera,,Es diputado por el Distrito 9 de la RM. Ingeniero en Ejecución Industrial y Técnico en Electrónica. Fundador del Centro Cultural La Nueva Escuela en Renca.,2018-2025;D;9,2021;D;9;G;PC;7797;2.34|2017;D;9;G;PC;4352;1.29,R,Y,5328,1506134
RM,6009,C,PS,PS,61,Carola Rivero,Carola Andrea Rivero Canales,48,M,Abogada,www.carolarivero.cl,,ConcejalaIndependencia,carola_rivero,,Fue alcaldesa de Independencia y concejala en cuatro períodos. Abogada de la U. Bolivariana y directora de la ONG Mente Sana. Fue dirigenta social de la Agrupación Mejor Independencia. Ha sido panelista en medios.,2024-2024;A;Independencia|2012-2024;C;Independencia|2004-2008;C;Independencia,2021;C;Independencia;G;PS;2078;7.14|2016;C;Independencia;G;PS;2535;12.19|2012;C;Independencia;G;PS;2849;10.52|2008;A;Independencia;X;PS;12239;33.98|2004;C;Independencia;G;PS;4517;13.06,P,Y,5329,1504178
RM,6009,C,PS,PS,62,César Valenzuela,César Ignacio Valenzuela Maass,36,H,Abogado,,,cesarvalenzuelacl,cesarvalenzuelamaass,,"Fue miembro de la Convención Constitucional. Ex dirigente estudiantil y abogado de la U. Alberto Hurtado, especialista en seguridad pública.",2021-2022;V;9,2021;V;9;G;PS;9589;3.02,P,Y,5330,1505353
RM,6009,C,IND,PPD,63,Sandra González,Sandra González Zamorano,52,M,Periodista,,sandra_diputada,sandragonzalezdiputada,sandragonzalezdiputada,sandragonzalezdiputada,Ex concejala de Quinta Normal. Se ha desempeñado en la Salud Pública.,2016-2021;C;Quinta Normal,2016;C;Quinta Normal;G;PPD;1244;5.49|2012;C;Quinta Normal;X;PPD;1852;5.63|2008;C;Quinta Normal;X;PPD;2368;5.49,P,Y,5331,1506477
RM,6009,C,PPD,PPD,64,Carlos Cuadrado,Carlos Cuadrado Prats,60,H,Periodista,,,carlos.c.prats,cuadradoprats,,"Es alcalde de Huechuraba, fue además concejal y presidió la ACHM. Fue dirigente estudiantil, periodista con máster en Comunicación en la UAB de España. Fue agregado científico de Chile en Canadá. Ha sido académico universitario.",2012-2024;Alcalde;Huechuraba|2008-2012;Concejal;Huechuraba,2021;A;Huechuraba;G;PPD;20724;56.54|2016;A;Huechuraba;G;PPD;16208;65.29|2012;A;Huechuraba;G;PPD;12381;47.05|2008;C;Huechuraba;G;PPD;3924;14.81,P,Y,5332,1505781
RM,6009,D,PH,PH,65,Amelia Gallegos,Amelia del Carmen Gallegos Ramírez,57,M,,,,nelly.gallegos.948,ameliagallegos_56,,Ha sido secretaria regional del Partido Humanista y dirigente de vivienda.,x,2024;R;Santiago I;X;PH;11424;2.93,P,Y,5333,1506208
RM,6009,D,IND,PH,66,Viviana Montecinos,Viviana Montecinos Suazo,53,M,Gerente Comercial,,,VivianaMontecinosDiputada,viviana_consuelo,,Se ha desempeñado en el Consejo de Defensa del Estado y en la Municipalidad de Renca. Activista social y medioambiental.,x,2021;D;9;X;PEV;5250;1.57,O,Y,5334,1506031
RM,6009,D,IND,PH,67,Adrián Lizama,Adrián Antonio Lizama Barra,63,H,Profesor de Historia,,,adrianlizamabarra,adrianlizamab,,Ha sido candidato a concejal en Conchalí y La Florida.,x,2024;C;Conchalí;X;IND;1167;1.70|2021;C;La Florida;X;IND;1090;0.75,P,Y,5335,1505718
RM,6009,D,IND,PH,68,Juan Pino,Juan Andrés Pino Madrid,45,H,Profesor de Castellano,,,juan.p.madrid.193836,profejuanpino,,"Profesor titulado en la UMCE, magíster en Educación. Es docente y coordinador en un colegio de Cerro Navia.",x,x,N,Y,5336,1505433
RM,6009,D,IND,PH,69,Sergio Flores,Sergio Enrique Flores Ramírez,67,H,Mecánico Industrial,,,sergio.floresramirez.14,,,Ex candidato a alcalde por Santiago. Posee estudios de Derecho. Ha sido parte de la directiva central del Partido Igualdad y pertenece al Movimiento Recuperemos el Cobre para Chile (Morecoch).,x,2017;R;Santiago II;X;PI;17150;5.45|2016;A;Santiago;X;PI;1105;1.73|2013;S;Santiago Poniente;X;PI;40301;3.38|2000;M;Cerro Navia;X;IND;353;0.53|1992;M;Cerro Navia;X;PC;735;1.08,P,Y,5337,1504483
RM,6009,D,IND,PH,70,Ester Barrientos,Ester Alejandra Barrientos Vargas,49,M,Educadora de Párvulos,,,,,,,x,x,N,N,5338,1506202
RM,6009,D,IND,PH,71,Luis Donoso,Luis Alberto Donoso Uribe,42,H,Técnico en Trabajo Social,,,Luis.PDG3,,,Ex candidato a concejal en Quinta Normal. Ha sido inspector municipal.,x,2024;C;Quinta Normal;X;IND;669;1.08,P,Y,5339,1506146
RM,6009,G,AVP,AVP,72,Manuel Muñoz,Manuel Enrique Muñoz Palacios,52,H,Administrador de Empresas,,manolomunozp,,manuel_munoz_palacios,,"Administrador de Empresas del CFT Simón Bolívar, posgrado en Gestión y Desarrollo Social.",x,2024;A;Quinta Normal;X;IND;6877;9.74|2021;D;8;X;IND;588;0.13|2017;D;8;X;PRO;2229;0.53,O,Y,5340,1505305
